TS,94733420,TJ,68571348
TS,17682776,TJ,16764245
TS,41447608,TJ,40117761
TS,15742806,TJ,14952848
TS,13750423,TJ,12830705
TS,11976168,TJ,10948605
TS,11994628,TJ,11321185
TS,13436816,TJ,12809960
TS,13078131,TJ,12528575
TS,12764715,TJ,12417708
TS,20058701,TJ,19218932
TS,17429152,TJ,16627794
TS,21041098,TJ,20461389
TS,15827846,TJ,15082430
TS,21036867,TJ,20509754
TS,14279312,TJ,13409211
TS,10943434,TJ,10314506
TS,19076017,TJ,15911580
TS,14869021,TJ,14111958
TS,90894152,TJ,90023159
TS,20285912,TJ,19628649
TS,12814817,TJ,12050633
TS,11623422,TJ,11068749
TS,11493758,TJ,10498718
TS,11132006,TJ,10503392
TS,11915728,TJ,11264182
TS,17835950,TJ,17001975
TS,14714927,TJ,13888505
TS,11223294,TJ,10474732
TS,10802339,TJ,10220585
TS,14367008,TJ,9455745
TS,10570284,TJ,10247844
TS,11997154,TJ,10167080
TS,19234824,TJ,18659289
TS,12286506,TJ,11687832
TS,17372361,TJ,16608765
TS,10423106,TJ,9840086
TS,10263159,TJ,9957877
TS,11027589,TJ,10483903
TS,14456514,TJ,14144979
TS,11163355,TJ,10567210
TS,10699124,TJ,10101532
TS,12977358,TJ,12464517
TS,15751685,TJ,14891967
TS,17073674,TJ,13844383
TS,10986267,TJ,10436757
TS,12030535,TJ,9169653
TS,15975272,TJ,15390834
TS,11361292,TJ,10828823
TS,18760335,TJ,17990610
TS,13048759,TJ,10147599
TS,16900632,TJ,16074904
TS,10663068,TJ,9709969
TS,13067419,TJ,12752548
TS,10534937,TJ,10240139
TS,10402621,TJ,9814064
TS,14815881,TJ,14279269
TS,11061941,TJ,10659192
TS,25071384,TJ,24399985
TS,12258646,TJ,9459969
TS,9968087,TJ,9425399
TS,20943074,TJ,20249885
TS,10537673,TJ,9987570
TS,11213510,TJ,10927434
TS,9999479,TJ,9508748
TS,12722551,TJ,12128013
TS,11503002,TJ,11171876
TS,10037706,TJ,9493840
TS,9980825,TJ,9686910
TS,12996702,TJ,9846226
TS,16308764,TJ,15504505
TS,55373199,TJ,54563171
TS,15173627,TJ,14352925
TS,14569248,TJ,13249006
TS,26129128,TJ,23113446
TS,11918791,TJ,11285710
TS,16322216,TJ,13229166
TS,14201517,TJ,13635458
TS,13407523,TJ,12571679
TS,17230536,TJ,16499110
TS,12994106,TJ,10257195
TS,10565044,TJ,10042974
TS,14008416,TJ,12252506
TS,19126673,TJ,15972614
TS,15273858,TJ,14444742
TS,17371184,TJ,13389342
TS,10701228,TJ,10110963
TS,14656167,TJ,11853812
TS,15658646,TJ,14991948
TS,10434101,TJ,9860960
TS,12606873,TJ,9650652
TS,11141823,TJ,10666722
TS,20959989,TJ,20432712
TS,17266074,TJ,14232130
TS,11994540,TJ,9181546
TS,19875897,TJ,19373804
TS,12169759,TJ,9292350
TS,16774500,TJ,16029721
TS,19800389,TJ,19043661
TS,13830659,TJ,13033188
TS,11788484,TJ,8886083
TS,13853050,TJ,13548476
TS,10835832,TJ,10551845
TS,11585113,TJ,8668970
TS,24291607,TJ,23786906
TS,16025952,TJ,12983316
TS,10018639,TJ,9473182
TS,11064384,TJ,10779946
TS,12267194,TJ,11960964
TS,18609500,TJ,18113087
TS,14180712,TJ,11317554
TS,10547018,TJ,10256217
TS,10602993,TJ,10336974
TS,16544298,TJ,15401433
TS,11629640,TJ,11126367
TS,14681731,TJ,14181071
TS,14262725,TJ,13462579
TS,12180051,TJ,9301403
TS,13762581,TJ,10925346
TS,13519940,TJ,12308149
TS,14958281,TJ,14256541
TS,13127393,TJ,10255943
TS,16313995,TJ,13259653
TS,65964315,TJ,62929686
TS,14496103,TJ,10279461
TS,15010283,TJ,14676355
TS,12528561,TJ,9627391
TS,12123512,TJ,9360888
TS,10309068,TJ,9980378
TS,15429743,TJ,15103901
TS,11936792,TJ,11343790
TS,9724543,TJ,9191060
TS,9978620,TJ,9686515
TS,10257900,TJ,9723766
TS,12199317,TJ,11866911
TS,12852706,TJ,12324596
TS,10266956,TJ,8523853
TS,9764512,TJ,9517695
TS,11476962,TJ,8819119
TS,10113314,TJ,9821926
TS,13899547,TJ,13644387
TS,9818703,TJ,9279965
TS,11616576,TJ,8845188
TS,9610441,TJ,9302690
TS,14799023,TJ,9679290
TS,10055476,TJ,9779209
TS,9430239,TJ,9156640
TS,11468197,TJ,11196814
TS,9927573,TJ,9027109
TS,9692379,TJ,9392365
TS,9883888,TJ,9610278
TS,15830902,TJ,15325191
TS,11667981,TJ,8906716
TS,9359744,TJ,9099330
TS,12808685,TJ,10115014
TS,38270692,TJ,37944033
TS,10068194,TJ,9487132
TS,16986579,TJ,15530233
TS,12411602,TJ,9640896
TS,9806461,TJ,9257562
TS,10753751,TJ,10162912
TS,20897396,TJ,20535817
TS,17128302,TJ,16358941
TS,12239194,TJ,9342077
TS,10119963,TJ,9501410
TS,10204229,TJ,9690669
TS,9813219,TJ,9260894
TS,9648784,TJ,9359836
TS,13503338,TJ,13031367
TS,16534693,TJ,13471733
TS,14988487,TJ,12041660
TS,15407458,TJ,14682390
TS,12403064,TJ,9521376
TS,10995170,TJ,10419081
TS,11893056,TJ,8933163
TS,17347891,TJ,16836295
TS,15842072,TJ,12865542
TS,12056718,TJ,9087854
TS,11324180,TJ,10996137
TS,11506138,TJ,11220728
TS,11061657,TJ,10770657
TS,10351768,TJ,10040892
TS,20693297,TJ,20153796
TS,12679877,TJ,9667414
TS,12586391,TJ,11902254
TS,17487264,TJ,15281376
TS,17105461,TJ,14172630
TS,12814841,TJ,10123510
TS,11000430,TJ,8556483
TS,10303049,TJ,10022757
TS,10112360,TJ,9854293
TS,9867811,TJ,9413108
TS,19751320,TJ,19263304
TS,20352469,TJ,17365933
TS,14993403,TJ,12031286
TS,20111136,TJ,19525358
TS,20912890,TJ,20096697
TS,20202943,TJ,17336042
TS,16565820,TJ,13717886
TS,16577731,TJ,13784675
TS,11834712,TJ,9131403
TS,12515420,TJ,9966024
TS,15479109,TJ,12405074
TS,11743968,TJ,9009003
TS,12699139,TJ,12363254
TS,11906303,TJ,11139779
TS,12496372,TJ,10187691
TS,9903653,TJ,9309560
TS,17637467,TJ,12192205
TS,11895761,TJ,9145328
TS,11560531,TJ,9855733
TS,12869683,TJ,11039975
TS,12544347,TJ,10521731
TS,10039137,TJ,9707365
TS,11553483,TJ,10907751
TS,10249586,TJ,9988770
TS,9545985,TJ,9294938
TS,10059396,TJ,9460304
TS,12481973,TJ,9738925
TS,10687959,TJ,10164046
TS,10675929,TJ,10296482
TS,10738857,TJ,9779128
TS,11702411,TJ,11407874
TS,12722786,TJ,10037652
TS,11658456,TJ,10745291
TS,13266876,TJ,10569990
TS,15314551,TJ,13048316
TS,9965375,TJ,9155431
TS,12507771,TJ,9780069
TS,12829248,TJ,12525210
TS,13488028,TJ,13168321
TS,12706224,TJ,8849977
TS,11053314,TJ,10754115
TS,10021997,TJ,9743931
TS,12775531,TJ,10090865
TS,9702797,TJ,9142323
TS,10668131,TJ,10358706
TS,11621049,TJ,11304472
TS,11032523,TJ,10087488
TS,14936769,TJ,14386049
TS,12267721,TJ,9409128
TS,10493303,TJ,10183200
TS,11139492,TJ,9800981
TS,11290995,TJ,10976408
TS,12509005,TJ,12159884
TS,13182403,TJ,11573279
TS,12572575,TJ,10292760
TS,11269131,TJ,9862341
TS,10748359,TJ,9380272
TS,10948242,TJ,10375197
TS,10854936,TJ,9605658
TS,10564984,TJ,10262474
TS,10149601,TJ,9854731
TS,17004537,TJ,14577958
TS,12324571,TJ,9549872
TS,24535044,TJ,24067534
TS,20022867,TJ,17222486
TS,26174223,TJ,23330202
TS,16503688,TJ,13560292
TS,22315425,TJ,18641424
TS,20070949,TJ,16256149
TS,17605205,TJ,14023027
TS,16049007,TJ,13204219
TS,17599189,TJ,12933127
TS,12147149,TJ,9523243
TS,10892462,TJ,9739841
TS,9880580,TJ,9600406
TS,10141086,TJ,9874752
TS,10202177,TJ,9921591
TS,11214702,TJ,9123731
TS,10244697,TJ,9479126
TS,10379470,TJ,10091032
TS,9753341,TJ,9452529
TS,9947873,TJ,9647918
TS,10055360,TJ,9777762
TS,11384461,TJ,11074074
TS,9875156,TJ,9591000
TS,10712211,TJ,10375788
TS,9957140,TJ,9647466
TS,10176462,TJ,9859475
TS,9771471,TJ,9492689
TS,15325863,TJ,15025077
TS,9936349,TJ,9410901
TS,9984818,TJ,9651674
TS,12860810,TJ,12600003
TS,9733169,TJ,9457116
TS,9809083,TJ,9517609
TS,10366150,TJ,9970659
TS,12268761,TJ,9689312
TS,11392851,TJ,11086740
TS,11876129,TJ,11602858
TS,11730499,TJ,11284487
TS,11721905,TJ,8978965
TS,10951817,TJ,10640683
TS,16915729,TJ,15414245
TS,11252527,TJ,9478636
TS,9926421,TJ,9660652
TS,9861306,TJ,9581163
TS,10850233,TJ,10593751
TS,10250648,TJ,9952725
TS,10030630,TJ,9096986
TS,10924868,TJ,10620800
TS,10610005,TJ,9563760
TS,13061399,TJ,11468205
TS,11151336,TJ,8530903
TS,10081736,TJ,9776584
TS,9726936,TJ,9454643
TS,10469834,TJ,10192896
TS,10340337,TJ,10041713
TS,10378142,TJ,10096406
TS,9997625,TJ,9727045
TS,10458195,TJ,10212348
TS,11718946,TJ,8980453
TS,10515480,TJ,10244287
TS,13340875,TJ,12295256
