TS,36764594,TJ,34959278
TS,15307488,TJ,11939666
TS,20254195,TJ,17253770
TS,12346659,TJ,11636021
TS,17773985,TJ,14190824
TS,18757797,TJ,15651418
TS,19950671,TJ,16694016
TS,14587723,TJ,11675015
TS,18852043,TJ,16729468
TS,17216276,TJ,14048341
TS,23432728,TJ,20358517
TS,19659168,TJ,16439091
TS,16992537,TJ,13329131
TS,16820303,TJ,14560358
TS,15854211,TJ,12054105
TS,14341467,TJ,11362680
TS,12198071,TJ,11547576
TS,15570266,TJ,13676073
TS,16366404,TJ,13877124
TS,20100830,TJ,17422369
TS,14579279,TJ,11639253
TS,12808012,TJ,11738190
TS,15195599,TJ,12341215
TS,12802826,TJ,11249857
TS,12827271,TJ,11807462
TS,12101217,TJ,11068858
TS,14881693,TJ,12140924
TS,12757534,TJ,10122758
TS,12153337,TJ,11446997
TS,12057235,TJ,9613578
TS,13189790,TJ,11767288
TS,12791814,TJ,10005813
TS,12727210,TJ,11095501
TS,11050839,TJ,10731022
TS,13325557,TJ,10592528
TS,13972746,TJ,11212780
TS,13094064,TJ,10424399
TS,10937930,TJ,9924059
TS,14515397,TJ,11286566
TS,12641312,TJ,11025196
TS,13258216,TJ,10596355
TS,12706612,TJ,10846976
TS,16426364,TJ,16042700
TS,12924694,TJ,10104142
TS,16318401,TJ,15099632
TS,16829209,TJ,13902032
TS,17396723,TJ,14628643
TS,13742317,TJ,10970672
TS,14443472,TJ,11633159
TS,17195620,TJ,15528892
TS,14954195,TJ,12008081
TS,13162421,TJ,10280353
TS,15733896,TJ,13528519
TS,12052713,TJ,10790198
TS,19037452,TJ,15289674
TS,13408977,TJ,10710145
TS,15704152,TJ,12987026
TS,11465980,TJ,10193906
TS,15919667,TJ,15587780
TS,13195457,TJ,10257508
TS,19670740,TJ,17551192
TS,11371581,TJ,10773445
TS,13336784,TJ,10538908
TS,11508905,TJ,11190540
TS,11804244,TJ,10199623
TS,11064110,TJ,10036017
TS,13427487,TJ,10689610
TS,12512404,TJ,9733896
TS,13344911,TJ,11170960
TS,11832337,TJ,11517173
TS,22962788,TJ,20081733
TS,24639483,TJ,20782110
TS,12829686,TJ,10254594
TS,17949350,TJ,15147162
TS,18660913,TJ,12878744
TS,14055474,TJ,11316912
TS,17787291,TJ,14901967
TS,16689275,TJ,13724234
TS,19656901,TJ,17598907
TS,14983224,TJ,12294730
TS,10940016,TJ,10292171
TS,22810524,TJ,20197425
TS,13135399,TJ,10288089
TS,18612546,TJ,17189747
TS,17845769,TJ,14007437
TS,13462609,TJ,10760886
