TS,62724028,TJ,61554435
TS,79141470,TJ,78853418
TS,82692230,TJ,82499176
TS,41684024,TJ,41445756
TS,49550087,TJ,49309472
TS,40174894,TJ,39812010
TS,54439208,TJ,53798924
TS,59602257,TJ,59178962
TS,104063643,TJ,103571574
TS,64824814,TJ,64600835
TS,92349736,TJ,91612549
TS,69633444,TJ,69070906
TS,70053254,TJ,69538449
TS,81425336,TJ,80768936
TS,37052321,TJ,36393136
TS,78291381,TJ,77883544
TS,98555848,TJ,98110662
TS,109149048,TJ,101689447
TS,92901017,TJ,92472221
TS,102618506,TJ,102037453
TS,64322913,TJ,63478894
TS,64650888,TJ,64294411
TS,85219351,TJ,84600042
TS,72222696,TJ,72011753
TS,76455476,TJ,76088182
TS,65039188,TJ,64403082
TS,65605323,TJ,65097945
TS,64660250,TJ,64276424
TS,80499232,TJ,80263828
TS,74726108,TJ,74357283
TS,76247827,TJ,75373682
TS,56307688,TJ,55927879
TS,62846161,TJ,62475931
TS,75969939,TJ,75300808
TS,96802821,TJ,96601673
TS,114150695,TJ,113692754
TS,96945893,TJ,96323971
TS,61904109,TJ,61239996
TS,87924312,TJ,87289159
TS,108962607,TJ,108763944
TS,137995369,TJ,137341752
TS,119252148,TJ,118895549
TS,16910317,TJ,16526734
TS,55438294,TJ,54924549
TS,109518558,TJ,109134531
TS,122568914,TJ,122321714
TS,136214347,TJ,135750219
TS,138118900,TJ,137587393
TS,168339298,TJ,167917626
TS,146035264,TJ,145820964
TS,189837356,TJ,186222001
TS,29535787,TJ,29305272
TS,107283104,TJ,106888729
TS,103216580,TJ,102962970
TS,94721342,TJ,93143336
TS,101207414,TJ,100645217
TS,131955819,TJ,131722797
TS,104380766,TJ,104142444
TS,156704460,TJ,156236964
TS,173348480,TJ,173110802
TS,84067044,TJ,83822124
TS,111559986,TJ,111325872
TS,180813519,TJ,180378778
TS,110276034,TJ,109938797
TS,115853952,TJ,115449067
TS,148536050,TJ,148088789
TS,170099268,TJ,169741591
TS,176379786,TJ,175994263
TS,162721766,TJ,162366431
TS,155355627,TJ,154992271
TS,126976280,TJ,126554867
TS,144968167,TJ,142099100
TS,240657775,TJ,237662286
TS,118718555,TJ,118520882
TS,184561225,TJ,184385852
TS,119476838,TJ,119114327
TS,202979766,TJ,201967729
TS,143144513,TJ,140250290
TS,139224720,TJ,138859349
TS,195244857,TJ,194854094
TS,246760205,TJ,243061467
TS,99329043,TJ,96096635
TS,130960292,TJ,130600579
TS,136410250,TJ,136029849
TS,155384281,TJ,154770062
TS,193006048,TJ,192614558
TS,211209278,TJ,206481218
TS,205804996,TJ,205443312
TS,233580026,TJ,230722685
TS,168709586,TJ,165937100
TS,127899272,TJ,125010372
TS,177256642,TJ,174280426
TS,119273035,TJ,116590924
TS,194549795,TJ,193862479
TS,138795690,TJ,138310991
