TS,110838103,TJ,41408391
TS,32369442,TJ,30684739
TS,25233927,TJ,19153574
TS,24644240,TJ,21011263
TS,80336552,TJ,53558667
TS,34652341,TJ,28237090
TS,21668021,TJ,18734205
TS,30621166,TJ,20189594
TS,25687642,TJ,21678758
TS,18649834,TJ,15056746
TS,43023228,TJ,31335623
TS,32489312,TJ,29492791
TS,42257431,TJ,39251892
TS,53483972,TJ,49912937
TS,45961511,TJ,41515965
TS,41627444,TJ,38247474
TS,44978461,TJ,40959235
TS,132761832,TJ,130312858
TS,29939582,TJ,27023891
TS,42865515,TJ,36641992
TS,26163572,TJ,25572055
TS,27223870,TJ,24499213
TS,31580698,TJ,28720805
TS,33692191,TJ,33289682
TS,28357055,TJ,27288627
TS,23505837,TJ,23019435
TS,24122912,TJ,21150924
TS,30954750,TJ,27831278
TS,53359233,TJ,50305971
TS,32291095,TJ,29375744
TS,32343740,TJ,29256179
TS,52886332,TJ,49780435
TS,23907134,TJ,19181636
TS,63550749,TJ,60159295
TS,33927089,TJ,30993044
TS,51778552,TJ,45423973
TS,48502542,TJ,45591263
TS,24226565,TJ,21277903
TS,47290615,TJ,44391039
TS,62215698,TJ,57429714
TS,29950700,TJ,19035080
TS,42949687,TJ,39559071
TS,42463147,TJ,39222947
TS,23657518,TJ,23208328
TS,42993991,TJ,39714564
TS,123456762,TJ,120438477
TS,35460276,TJ,33239414
TS,21278508,TJ,18253024
TS,34147660,TJ,31057015
TS,42740508,TJ,39822104
TS,30089710,TJ,27196745
TS,31862107,TJ,25553948
TS,52667206,TJ,49646848
TS,50304510,TJ,48350124
TS,27584034,TJ,24541477
TS,24524608,TJ,20446893
TS,28149605,TJ,26086017
TS,22216989,TJ,21657208
TS,36737808,TJ,32405556
TS,49801714,TJ,47072526
TS,33503611,TJ,28827613
TS,18878804,TJ,15821598
TS,46659403,TJ,42716488
TS,68002539,TJ,65017248
TS,40314331,TJ,39568981
TS,38800976,TJ,35777786
TS,30858547,TJ,28032955
TS,21751928,TJ,18780730
TS,29841020,TJ,26899120
TS,48906779,TJ,46013613
TS,24430384,TJ,24027700
TS,52906609,TJ,49431629
TS,20462086,TJ,17530369
TS,35853145,TJ,31364648
TS,18865555,TJ,18364046
